Sale_ID,Date,Store_ID,Product_ID,Category,Region,Inventory_Level,Units_Sold,Units_Ordered,Price,Discount,Weather_Condition,Promotion,Competitor_Pricing,Seasonality,Epidemic,Source
219,2022-01-02,S001,P0010,Furniture,North,122,105,498,129.03,10,Snowy,1,139.76,Winter,0.0,demand_forecasting_dataset
220,2022-01-02,S001,P0010,Clothing,North,171,39,163,11.44,5,Sunny,0,12.71,Summer,,retail_store_inventory
221,2022-01-02,S001,P0011,Furniture,North,164,152,264,175.19,10,Snowy,1,187.65,Winter,0.0,demand_forecasting_dataset
222,2022-01-02,S001,P0011,Furniture,East,215,12,173,53.84,0,Cloudy,1,53.79,Spring,,retail_store_inventory
223,2022-01-02,S001,P0012,Groceries,North,168,168,397,96.27,10,Snowy,1,109.41,Winter,0.0,demand_forecasting_dataset
224,2022-01-02,S001,P0012,Furniture,East,281,56,187,57.84,5,Snowy,1,60.99,Summer,,retail_store_inventory
225,2022-01-02,S001,P0013,Toys,North,166,73,90,32.72,10,Snowy,0,28.94,Winter,0.0,demand_forecasting_dataset
226,2022-01-02,S001,P0013,Toys,North,455,31,124,35.51,15,Cloudy,1,31.06,Autumn,,retail_store_inventory
227,2022-01-02,S001,P0014,Groceries,North,131,81,0,70.94,0,Snowy,0,66.18,Winter,0.0,demand_forecasting_dataset
228,2022-01-02,S001,P0014,Electronics,West,84,25,20,31.41,0,Cloudy,1,28.6,Spring,,retail_store_inventory
229,2022-01-02,S001,P0015,Toys,North,138,117,109,15.17,10,Snowy,1,16.81,Winter,0.0,demand_forecasting_dataset
230,2022-01-02,S001,P0015,Electronics,East,246,198,67,28.06,20,Cloudy,1,30.29,Winter,,retail_store_inventory
231,2022-01-02,S001,P0016,Groceries,North,25,25,0,35.58,0,Snowy,0,30.98,Winter,0.0,demand_forecasting_dataset
232,2022-01-02,S001,P0016,Electronics,West,399,77,147,35.67,15,Snowy,0,38.02,Summer,,retail_store_inventory
233,2022-01-02,S001,P0017,Toys,North,69,33,50,17.76,10,Snowy,0,16.08,Winter,0.0,demand_forecasting_dataset
234,2022-01-02,S001,P0017,Furniture,West,242,165,105,28.18,5,Cloudy,0,27.5,Autumn,,retail_store_inventory
235,2022-01-02,S001,P0018,Groceries,North,203,172,155,66.33,10,Snowy,0,56.8,Winter,0.0,demand_forecasting_dataset
236,2022-01-02,S001,P0018,Toys,North,478,42,168,74.42,5,Snowy,0,69.67,Summer,,retail_store_inventory
237,2022-01-02,S001,P0019,Furniture,North,220,35,0,93.29,10,Snowy,0,99.51,Winter,0.0,demand_forecasting_dataset
238,2022-01-02,S001,P0019,Furniture,South,156,8,67,91.95,5,Cloudy,1,87.43,Spring,,retail_store_inventory
239,2022-01-02,S001,P0020,Furniture,North,230,93,432,119.87,10,Snowy,0,111.8,Winter,0.0,demand_forecasting_dataset
240,2022-01-02,S001,P0020,Electronics,North,221,174,168,97.88,0,Snowy,0,99.5,Autumn,,retail_store_inventory
241,2022-01-02,S002,P0001,Groceries,South,0,0,350,86.71,10,Cloudy,0,85.0,Winter,0.0,demand_forecasting_dataset
242,2022-01-02,S002,P0001,Electronics,West,402,343,141,66.57,20,Rainy,1,63.92,Summer,,retail_store_inventory
243,2022-01-02,S002,P0002,Toys,South,74,61,0,31.7,0,Cloudy,0,36.09,Winter,0.0,demand_forecasting_dataset
244,2022-01-02,S002,P0002,Furniture,West,132,71,60,90.36,5,Rainy,0,86.73,Winter,,retail_store_inventory
245,2022-01-02,S002,P0003,Groceries,South,20,20,0,66.64,10,Cloudy,0,61.22,Winter,0.0,demand_forecasting_dataset
246,2022-01-02,S002,P0003,Groceries,West,218,157,31,92.24,5,Snowy,1,89.57,Autumn,,retail_store_inventory
247,2022-01-02,S002,P0004,Groceries,South,49,40,0,36.7,5,Cloudy,0,35.23,Winter,0.0,demand_forecasting_dataset
248,2022-01-02,S002,P0004,Groceries,South,131,88,109,68.71,0,Snowy,0,69.34,Spring,,retail_store_inventory
249,2022-01-02,S002,P0005,Electronics,South,52,52,412,98.83,5,Cloudy,0,94.92,Winter,0.0,demand_forecasting_dataset
250,2022-01-02,S002,P0005,Groceries,North,93,64,128,87.22,5,Cloudy,1,90.59,Spring,,retail_store_inventory
251,2022-01-02,S002,P0006,Clothing,South,119,116,137,66.76,10,Cloudy,0,59.62,Winter,0.0,demand_forecasting_dataset
252,2022-01-02,S002,P0006,Groceries,East,344,273,154,79.38,0,Rainy,0,77.28,Autumn,,retail_store_inventory
253,2022-01-02,S002,P0007,Toys,South,144,95,0,30.0,0,Cloudy,0,28.44,Winter,0.0,demand_forecasting_dataset
254,2022-01-02,S002,P0007,Groceries,North,340,247,148,17.41,15,Snowy,0,13.57,Summer,,retail_store_inventory
255,2022-01-02,S002,P0008,Groceries,South,99,99,153,29.35,0,Cloudy,0,34.68,Winter,0.0,demand_forecasting_dataset
256,2022-01-02,S002,P0008,Electronics,North,241,42,187,14.8,15,Sunny,1,13.94,Spring,,retail_store_inventory
257,2022-01-02,S002,P0009,Groceries,South,0,0,263,74.78,0,Cloudy,0,83.48,Winter,0.0,demand_forecasting_dataset
258,2022-01-02,S002,P0009,Electronics,North,296,197,157,30.5,0,Sunny,0,28.86,Spring,,retail_store_inventory
259,2022-01-02,S002,P0010,Groceries,South,318,179,0,101.56,25,Cloudy,1,98.18,Winter,0.0,demand_forecasting_dataset
260,2022-01-02,S002,P0010,Groceries,West,472,374,65,27.84,15,Cloudy,1,32.0,Spring,,retail_store_inventory
261,2022-01-02,S002,P0011,Groceries,South,157,135,474,91.4,15,Cloudy,1,109.66,Winter,0.0,demand_forecasting_dataset
262,2022-01-02,S002,P0011,Furniture,East,308,154,22,88.62,0,Cloudy,0,86.3,Winter,,retail_store_inventory
263,2022-01-02,S002,P0012,Electronics,South,119,75,511,65.63,15,Cloudy,1,56.85,Winter,0.0,demand_forecasting_dataset
264,2022-01-02,S002,P0012,Toys,North,434,236,30,82.35,20,Rainy,0,83.13,Autumn,,retail_store_inventory
265,2022-01-02,S002,P0013,Groceries,South,59,45,0,20.47,0,Cloudy,0,22.07,Winter,0.0,demand_forecasting_dataset
266,2022-01-02,S002,P0013,Toys,North,287,278,92,92.57,10,Sunny,1,97.09,Summer,,retail_store_inventory
267,2022-01-02,S002,P0014,Electronics,South,84,84,564,134.04,10,Cloudy,0,124.77,Winter,0.0,demand_forecasting_dataset
268,2022-01-02,S002,P0014,Furniture,West,190,27,134,94.38,5,Rainy,0,89.47,Autumn,,retail_store_inventory
269,2022-01-02,S002,P0015,Clothing,South,36,36,604,65.22,20,Cloudy,1,71.11,Winter,0.0,demand_forecasting_dataset
270,2022-01-02,S002,P0015,Toys,North,353,106,191,70.59,0,Cloudy,1,75.27,Winter,,retail_store_inventory
271,2022-01-02,S002,P0016,Clothing,South,0,0,260,107.38,0,Cloudy,0,114.77,Winter,0.0,demand_forecasting_dataset
272,2022-01-02,S002,P0016,Toys,West,210,154,70,63.13,10,Sunny,0,67.23,Autumn,,retail_store_inventory
273,2022-01-02,S002,P0017,Toys,South,81,63,323,18.69,10,Cloudy,0,20.42,Winter,0.0,demand_forecasting_dataset
274,2022-01-02,S002,P0017,Clothing,West,193,176,38,46.04,5,Rainy,1,41.4,Autumn,,retail_store_inventory
275,2022-01-02,S002,P0018,Clothing,South,143,74,87,26.16,5,Cloudy,0,31.4,Winter,0.0,demand_forecasting_dataset
276,2022-01-02,S002,P0018,Groceries,East,124,124,46,21.07,10,Sunny,0,21.71,Autumn,,retail_store_inventory
277,2022-01-02,S002,P0019,Clothing,South,82,66,439,93.88,0,Cloudy,0,85.41,Winter,0.0,demand_forecasting_dataset
278,2022-01-02,S002,P0019,Toys,East,492,479,132,79.11,0,Cloudy,0,80.06,Winter,,retail_store_inventory
279,2022-01-02,S002,P0020,Furniture,South,83,77,214,134.4,0,Cloudy,0,124.57,Winter,0.0,demand_forecasting_dataset
280,2022-01-02,S002,P0020,Clothing,South,222,78,42,64.99,0,Sunny,1,65.4,Summer,,retail_store_inventory
281,2022-01-02,S003,P0001,Toys,East,73,73,0,15.76,5,Cloudy,0,16.81,Winter,0.0,demand_forecasting_dataset
282,2022-01-02,S003,P0001,Toys,West,277,114,40,73.48,10,Cloudy,0,72.55,Autumn,,retail_store_inventory
283,2022-01-02,S003,P0002,Groceries,East,234,175,548,63.12,10,Cloudy,0,55.32,Winter,0.0,demand_forecasting_dataset
284,2022-01-02,S003,P0002,Groceries,East,175,2,140,87.5,0,Rainy,0,91.2,Autumn,,retail_store_inventory
285,2022-01-02,S003,P0003,Electronics,East,127,125,160,109.88,0,Cloudy,0,107.36,Winter,0.0,demand_forecasting_dataset
286,2022-01-02,S003,P0003,Toys,East,157,7,187,88.68,20,Cloudy,1,87.38,Autumn,,retail_store_inventory
287,2022-01-02,S003,P0004,Groceries,East,81,39,0,19.9,0,Cloudy,0,22.28,Winter,0.0,demand_forecasting_dataset
288,2022-01-02,S003,P0004,Furniture,West,120,54,154,82.36,20,Snowy,0,85.85,Autumn,,retail_store_inventory
289,2022-01-02,S003,P0005,Toys,East,213,59,0,20.05,10,Cloudy,0,17.73,Winter,0.0,demand_forecasting_dataset
290,2022-01-02,S003,P0005,Furniture,East,375,282,61,38.56,5,Cloudy,0,36.57,Winter,,retail_store_inventory
291,2022-01-02,S003,P0006,Toys,East,121,70,96,40.69,0,Cloudy,0,39.79,Winter,0.0,demand_forecasting_dataset
292,2022-01-02,S003,P0006,Groceries,East,302,93,33,97.74,0,Cloudy,0,97.69,Winter,,retail_store_inventory
293,2022-01-02,S003,P0007,Groceries,East,124,124,0,16.3,10,Cloudy,0,19.56,Winter,0.0,demand_forecasting_dataset
294,2022-01-02,S003,P0007,Electronics,West,375,85,40,37.68,15,Cloudy,0,36.72,Autumn,,retail_store_inventory
295,2022-01-02,S003,P0008,Clothing,East,236,121,306,132.2,5,Cloudy,0,148.43,Winter,0.0,demand_forecasting_dataset
296,2022-01-02,S003,P0008,Clothing,South,248,136,50,36.03,5,Rainy,0,37.49,Spring,,retail_store_inventory
297,2022-01-02,S003,P0009,Groceries,East,130,78,86,52.56,10,Cloudy,0,51.15,Winter,0.0,demand_forecasting_dataset
298,2022-01-02,S003,P0009,Electronics,West,219,140,196,88.97,0,Snowy,1,91.53,Spring,,retail_store_inventory
299,2022-01-02,S003,P0010,Groceries,East,224,92,0,32.73,20,Cloudy,1,32.0,Winter,0.0,demand_forecasting_dataset
300,2022-01-02,S003,P0010,Furniture,West,146,79,155,16.48,10,Cloudy,1,21.42,Spring,,retail_store_inventory
301,2022-01-02,S003,P0011,Electronics,East,2,2,386,113.61,25,Cloudy,1,126.49,Winter,0.0,demand_forecasting_dataset
302,2022-01-02,S003,P0011,Furniture,South,218,106,111,58.37,10,Cloudy,1,58.1,Autumn,,retail_store_inventory
303,2022-01-02,S003,P0012,Furniture,East,68,62,224,90.21,15,Cloudy,1,106.9,Winter,0.0,demand_forecasting_dataset
304,2022-01-02,S003,P0012,Groceries,West,260,1,142,27.86,5,Snowy,1,31.78,Winter,,retail_store_inventory
305,2022-01-02,S003,P0013,Groceries,East,0,0,0,69.14,0,Cloudy,0,72.85,Winter,0.0,demand_forecasting_dataset
306,2022-01-02,S003,P0013,Electronics,West,414,203,53,39.14,5,Rainy,1,35.3,Autumn,,retail_store_inventory
307,2022-01-02,S003,P0014,Groceries,East,244,52,0,84.21,0,Cloudy,0,83.63,Winter,0.0,demand_forecasting_dataset
308,2022-01-02,S003,P0014,Toys,North,420,368,71,66.51,0,Cloudy,0,70.84,Spring,,retail_store_inventory
309,2022-01-02,S003,P0015,Groceries,East,35,35,622,100.93,20,Cloudy,1,120.1,Winter,0.0,demand_forecasting_dataset
310,2022-01-02,S003,P0015,Electronics,East,435,286,159,89.65,20,Snowy,0,84.99,Winter,,retail_store_inventory
311,2022-01-02,S003,P0016,Electronics,East,212,126,289,126.78,0,Cloudy,0,110.11,Winter,0.0,demand_forecasting_dataset
312,2022-01-02,S003,P0016,Clothing,South,230,69,173,86.7,20,Rainy,0,91.05,Spring,,retail_store_inventory
313,2022-01-02,S003,P0017,Furniture,East,151,37,0,107.38,5,Cloudy,0,92.46,Winter,0.0,demand_forecasting_dataset
314,2022-01-02,S003,P0017,Toys,South,456,52,78,29.69,20,Snowy,0,25.27,Summer,,retail_store_inventory
315,2022-01-02,S003,P0018,Furniture,East,233,65,0,127.98,10,Cloudy,0,148.9,Winter,0.0,demand_forecasting_dataset
316,2022-01-02,S003,P0018,Toys,East,319,109,83,86.93,10,Rainy,1,82.59,Winter,,retail_store_inventory
317,2022-01-02,S003,P0019,Groceries,East,92,92,95,56.72,5,Cloudy,0,55.93,Winter,0.0,demand_forecasting_dataset
318,2022-01-02,S003,P0019,Furniture,North,59,50,135,59.33,10,Cloudy,0,54.98,Spring,,retail_store_inventory
319,2022-01-02,S003,P0020,Clothing,East,209,60,0,73.57,5,Cloudy,0,62.9,Winter,0.0,demand_forecasting_dataset
320,2022-01-02,S003,P0020,Electronics,East,155,0,92,57.07,10,Rainy,1,53.34,Summer,,retail_store_inventory
321,2022-01-02,S004,P0001,Groceries,West,130,130,734,12.67,10,Sunny,0,11.95,Winter,0.0,demand_forecasting_dataset
322,2022-01-02,S004,P0001,Electronics,North,144,22,45,74.16,15,Rainy,0,69.74,Autumn,,retail_store_inventory
323,2022-01-02,S004,P0002,Groceries,West,216,121,225,23.71,0,Sunny,0,21.48,Winter,0.0,demand_forecasting_dataset
324,2022-01-02,S004,P0002,Electronics,East,283,45,156,59.38,0,Sunny,1,62.4,Spring,,retail_store_inventory
325,2022-01-02,S004,P0003,Furniture,West,69,69,0,142.86,5,Sunny,0,134.09,Winter,0.0,demand_forecasting_dataset
326,2022-01-02,S004,P0003,Clothing,East,347,89,122,48.18,0,Sunny,1,49.64,Spring,,retail_store_inventory
327,2022-01-02,S004,P0004,Groceries,West,80,20,0,38.88,5,Sunny,0,44.68,Winter,0.0,demand_forecasting_dataset
328,2022-01-02,S004,P0004,Groceries,East,410,209,128,94.75,20,Snowy,0,90.1,Autumn,,retail_store_inventory
329,2022-01-02,S004,P0005,Clothing,West,92,92,152,83.84,10,Sunny,0,88.73,Winter,0.0,demand_forecasting_dataset
330,2022-01-02,S004,P0005,Toys,West,99,4,76,60.89,5,Sunny,0,59.42,Autumn,,retail_store_inventory
331,2022-01-02,S004,P0006,Groceries,West,158,149,268,40.95,5,Sunny,0,34.97,Winter,0.0,demand_forecasting_dataset
332,2022-01-02,S004,P0006,Toys,East,97,47,138,14.71,5,Cloudy,0,16.85,Autumn,,retail_store_inventory
333,2022-01-02,S004,P0007,Groceries,West,142,142,563,36.85,0,Sunny,0,35.75,Winter,0.0,demand_forecasting_dataset
334,2022-01-02,S004,P0007,Furniture,West,339,115,95,33.09,10,Rainy,0,28.55,Spring,,retail_store_inventory
335,2022-01-02,S004,P0008,Furniture,West,222,28,0,84.29,5,Sunny,0,90.72,Winter,0.0,demand_forecasting_dataset
336,2022-01-02,S004,P0008,Toys,South,144,27,119,98.75,15,Snowy,0,102.7,Summer,,retail_store_inventory
337,2022-01-02,S004,P0009,Clothing,West,100,100,494,120.17,10,Sunny,0,135.44,Winter,0.0,demand_forecasting_dataset
338,2022-01-02,S004,P0009,Furniture,South,110,90,28,12.4,20,Snowy,0,8.56,Autumn,,retail_store_inventory
339,2022-01-02,S004,P0010,Groceries,West,103,103,0,23.81,20,Sunny,1,26.5,Winter,0.0,demand_forecasting_dataset
340,2022-01-02,S004,P0010,Groceries,South,348,206,67,92.01,15,Snowy,1,87.81,Autumn,,retail_store_inventory
341,2022-01-02,S004,P0011,Clothing,West,135,130,688,64.39,25,Sunny,1,58.88,Winter,0.0,demand_forecasting_dataset
342,2022-01-02,S004,P0011,Toys,East,458,328,144,92.12,20,Sunny,1,87.37,Spring,,retail_store_inventory
343,2022-01-02,S004,P0012,Electronics,West,113,90,71,94.35,15,Sunny,1,102.02,Winter,0.0,demand_forecasting_dataset
344,2022-01-02,S004,P0012,Groceries,South,403,155,24,37.39,20,Sunny,0,38.71,Spring,,retail_store_inventory
345,2022-01-02,S004,P0013,Groceries,West,32,32,501,24.95,0,Sunny,0,23.75,Winter,0.0,demand_forecasting_dataset
346,2022-01-02,S004,P0013,Clothing,West,198,184,161,85.35,10,Rainy,1,80.79,Spring,,retail_store_inventory
347,2022-01-02,S004,P0014,Furniture,West,58,58,185,175.28,0,Sunny,0,193.4,Winter,0.0,demand_forecasting_dataset
348,2022-01-02,S004,P0014,Electronics,East,472,16,166,82.64,0,Cloudy,0,78.35,Autumn,,retail_store_inventory
349,2022-01-02,S004,P0015,Furniture,West,207,72,200,74.92,20,Sunny,1,82.61,Winter,0.0,demand_forecasting_dataset
350,2022-01-02,S004,P0015,Toys,North,178,90,79,92.19,10,Snowy,1,97.07,Summer,,retail_store_inventory
351,2022-01-02,S004,P0016,Furniture,West,81,67,0,122.71,0,Sunny,0,148.34,Winter,0.0,demand_forecasting_dataset
352,2022-01-02,S004,P0016,Clothing,West,215,178,111,61.41,0,Sunny,0,61.32,Spring,,retail_store_inventory
353,2022-01-02,S004,P0017,Clothing,West,167,99,149,117.24,0,Sunny,0,111.57,Winter,0.0,demand_forecasting_dataset
354,2022-01-02,S004,P0017,Electronics,South,477,256,150,96.47,20,Cloudy,0,93.35,Spring,,retail_store_inventory
355,2022-01-02,S004,P0018,Furniture,West,101,94,104,169.09,5,Sunny,0,163.21,Winter,0.0,demand_forecasting_dataset
356,2022-01-02,S004,P0018,Furniture,South,198,27,62,89.33,0,Sunny,0,89.63,Spring,,retail_store_inventory
357,2022-01-02,S004,P0019,Clothing,West,124,124,162,66.93,5,Sunny,0,79.53,Winter,0.0,demand_forecasting_dataset
358,2022-01-02,S004,P0019,Groceries,North,110,67,83,59.49,20,Rainy,1,57.55,Spring,,retail_store_inventory
359,2022-01-02,S004,P0020,Furniture,West,238,56,0,114.9,5,Sunny,0,133.94,Winter,0.0,demand_forecasting_dataset
360,2022-01-02,S004,P0020,Electronics,North,254,84,112,73.05,15,Sunny,1,74.55,Autumn,,retail_store_inventory
361,2022-01-02,S005,P0001,Groceries,North,107,81,0,11.7,0,Snowy,0,10.06,Winter,0.0,demand_forecasting_dataset
362,2022-01-02,S005,P0001,Groceries,East,223,67,53,67.49,5,Sunny,0,65.24,Winter,,retail_store_inventory
363,2022-01-02,S005,P0002,Electronics,North,0,0,0,40.81,10,Snowy,0,38.43,Winter,0.0,demand_forecasting_dataset
364,2022-01-02,S005,P0002,Furniture,West,100,15,114,66.05,10,Sunny,1,65.16,Autumn,,retail_store_inventory
365,2022-01-02,S005,P0003,Toys,North,102,87,109,29.13,10,Snowy,0,28.91,Winter,0.0,demand_forecasting_dataset
366,2022-01-02,S005,P0003,Toys,West,397,333,35,80.88,20,Rainy,1,84.97,Winter,,retail_store_inventory
367,2022-01-02,S005,P0004,Groceries,North,166,77,109,7.79,10,Snowy,0,7.23,Winter,0.0,demand_forecasting_dataset
368,2022-01-02,S005,P0004,Groceries,North,442,56,38,60.5,10,Cloudy,1,64.88,Spring,,retail_store_inventory
369,2022-01-02,S005,P0005,Groceries,North,61,61,0,15.31,10,Snowy,0,13.22,Winter,0.0,demand_forecasting_dataset
370,2022-01-02,S005,P0005,Furniture,West,411,165,194,71.72,20,Rainy,0,75.17,Autumn,,retail_store_inventory
371,2022-01-02,S005,P0006,Groceries,North,221,122,540,56.83,10,Snowy,0,60.46,Winter,0.0,demand_forecasting_dataset
372,2022-01-02,S005,P0006,Clothing,North,76,54,175,69.21,15,Rainy,1,71.17,Summer,,retail_store_inventory
373,2022-01-02,S005,P0007,Groceries,North,223,3,0,56.72,0,Snowy,0,64.26,Winter,0.0,demand_forecasting_dataset
374,2022-01-02,S005,P0007,Clothing,East,257,93,148,70.69,20,Snowy,0,71.37,Winter,,retail_store_inventory
375,2022-01-02,S005,P0008,Groceries,North,64,64,103,58.77,10,Snowy,0,55.01,Winter,0.0,demand_forecasting_dataset
376,2022-01-02,S005,P0008,Furniture,East,353,250,57,63.54,15,Cloudy,0,61.05,Summer,,retail_store_inventory
377,2022-01-02,S005,P0009,Groceries,North,211,80,0,103.03,0,Snowy,0,88.63,Winter,0.0,demand_forecasting_dataset
378,2022-01-02,S005,P0009,Electronics,West,119,90,76,78.08,10,Sunny,0,73.69,Winter,,retail_store_inventory
379,2022-01-02,S005,P0010,Groceries,North,0,0,629,72.29,10,Snowy,1,64.1,Winter,0.0,demand_forecasting_dataset
380,2022-01-02,S005,P0010,Furniture,West,403,83,77,43.09,10,Sunny,1,47.02,Spring,,retail_store_inventory
381,2022-01-02,S005,P0011,Electronics,North,203,51,260,57.17,20,Snowy,1,64.73,Winter,0.0,demand_forecasting_dataset
382,2022-01-02,S005,P0011,Electronics,East,60,16,149,25.67,5,Sunny,1,27.78,Winter,,retail_store_inventory
383,2022-01-02,S005,P0012,Furniture,North,159,117,439,131.02,10,Snowy,1,157.89,Winter,0.0,demand_forecasting_dataset
384,2022-01-02,S005,P0012,Toys,West,182,87,121,38.59,20,Rainy,0,33.87,Spring,,retail_store_inventory
385,2022-01-02,S005,P0013,Groceries,North,63,63,319,75.5,5,Snowy,0,89.57,Winter,0.0,demand_forecasting_dataset
386,2022-01-02,S005,P0013,Furniture,East,455,241,136,57.99,5,Sunny,0,55.4,Spring,,retail_store_inventory
387,2022-01-02,S005,P0014,Furniture,North,130,47,0,160.24,5,Snowy,0,152.98,Winter,0.0,demand_forecasting_dataset
388,2022-01-02,S005,P0014,Toys,South,437,286,116,14.65,20,Snowy,1,13.12,Winter,,retail_store_inventory
389,2022-01-02,S005,P0015,Groceries,North,24,24,192,45.46,15,Snowy,1,49.28,Winter,0.0,demand_forecasting_dataset
390,2022-01-02,S005,P0015,Clothing,West,289,60,83,63.26,0,Rainy,1,61.02,Autumn,,retail_store_inventory
391,2022-01-02,S005,P0016,Toys,North,72,72,209,35.13,0,Snowy,0,34.06,Winter,0.0,demand_forecasting_dataset
392,2022-01-02,S005,P0016,Groceries,East,487,437,106,43.64,15,Cloudy,1,39.13,Autumn,,retail_store_inventory
393,2022-01-02,S005,P0017,Toys,North,143,61,0,31.63,5,Snowy,0,35.51,Winter,0.0,demand_forecasting_dataset
394,2022-01-02,S005,P0017,Toys,North,418,377,76,84.85,20,Sunny,1,84.29,Summer,,retail_store_inventory
395,2022-01-02,S005,P0018,Clothing,North,177,177,239,28.59,10,Snowy,0,27.16,Winter,0.0,demand_forecasting_dataset
396,2022-01-02,S005,P0018,Clothing,West,89,83,113,47.05,15,Rainy,1,47.89,Spring,,retail_store_inventory
397,2022-01-02,S005,P0019,Furniture,North,160,37,113,119.41,10,Snowy,0,139.55,Winter,0.0,demand_forecasting_dataset
398,2022-01-02,S005,P0019,Clothing,West,421,203,152,76.83,20,Snowy,0,75.86,Spring,,retail_store_inventory
399,2022-01-02,S005,P0020,Toys,North,157,56,0,26.62,10,Snowy,0,23.56,Winter,0.0,demand_forecasting_dataset
400,2022-01-02,S005,P0020,Clothing,South,211,183,189,93.95,10,Sunny,1,98.89,Spring,,retail_store_inventory
401,2022-01-03,S001,P0001,Electronics,North,274,142,229,68.55,15,Snowy,1,80.73,Winter,0.0,demand_forecasting_dataset
402,2022-01-03,S001,P0001,Electronics,West,154,5,189,62.7,20,Rainy,0,58.22,Winter,,retail_store_inventory
403,2022-01-03,S001,P0002,Clothing,North,133,92,118,78.32,0,Snowy,0,77.58,Winter,0.0,demand_forecasting_dataset
404,2022-01-03,S001,P0002,Clothing,East,282,199,70,54.02,0,Cloudy,0,52.91,Spring,,retail_store_inventory
405,2022-01-03,S001,P0003,Clothing,North,3,3,0,51.3,10,Snowy,1,56.0,Winter,0.0,demand_forecasting_dataset
406,2022-01-03,S001,P0003,Toys,South,183,176,124,26.03,10,Rainy,0,29.38,Winter,,retail_store_inventory
407,2022-01-03,S001,P0004,Electronics,North,114,55,0,91.74,5,Snowy,0,105.94,Winter,0.0,demand_forecasting_dataset
408,2022-01-03,S001,P0004,Electronics,East,239,214,51,10.19,0,Cloudy,1,7.82,Winter,,retail_store_inventory
409,2022-01-03,S001,P0005,Groceries,North,0,0,761,58.17,25,Snowy,1,57.29,Winter,0.0,demand_forecasting_dataset
410,2022-01-03,S001,P0005,Groceries,West,368,165,56,95.54,0,Sunny,0,91.29,Spring,,retail_store_inventory
411,2022-01-03,S001,P0006,Toys,North,72,72,281,36.37,15,Snowy,1,36.01,Winter,0.0,demand_forecasting_dataset
412,2022-01-03,S001,P0006,Furniture,South,57,9,40,57.65,5,Sunny,0,58.01,Summer,,retail_store_inventory
413,2022-01-03,S001,P0007,Groceries,North,0,0,0,23.81,5,Snowy,0,25.21,Winter,0.0,demand_forecasting_dataset
414,2022-01-03,S001,P0007,Clothing,South,460,140,70,87.85,20,Sunny,0,91.9,Winter,,retail_store_inventory
