date,sku,demand,revenue,units
2022-01-04,SKU-0006,8,341.44,8
2022-01-04,SKU-0007,0,0.0,0
2022-01-04,SKU-0007,341,10842.61,341
2022-01-04,SKU-0008,109,4284.03,109
2022-01-04,SKU-0008,347,16961.36,347
2022-01-04,SKU-0009,88,6093.21,88
2022-01-04,SKU-0009,15,610.88,15
2022-01-04,SKU-0010,0,0.0,0
2022-01-04,SKU-0010,85,6458.64,85
2022-01-04,SKU-0011,54,7359.5,54
2022-01-04,SKU-0011,30,726.3,30
2022-01-04,SKU-0012,65,4399.78,65
2022-01-04,SKU-0012,136,8536.24,136
2022-01-04,SKU-0013,79,1717.66,79
2022-01-04,SKU-0013,31,967.57,31
2022-01-04,SKU-0014,147,10185.78,147
2022-01-04,SKU-0014,7,584.77,7
2022-01-04,SKU-0015,81,1215.81,81
2022-01-04,SKU-0015,377,29600.53,377
2022-01-04,SKU-0016,100,4046.0,100
2022-01-04,SKU-0016,28,2353.68,28
2022-01-04,SKU-0017,59,968.01,59
2022-01-04,SKU-0017,348,18450.96,348
2022-01-04,SKU-0018,63,3281.8,63
2022-01-04,SKU-0018,258,14348.15,258
2022-01-04,SKU-0019,49,5094.43,49
2022-01-04,SKU-0019,41,2205.66,41
2022-01-04,SKU-0020,52,5948.75,52
2022-01-04,SKU-0020,49,535.57,49
2022-01-04,SKU-0001,172,17734.92,172
2022-01-04,SKU-0001,83,3586.89,83
2022-01-04,SKU-0002,90,2423.52,90
2022-01-04,SKU-0002,60,2825.82,60
2022-01-04,SKU-0003,166,8580.54,166
2022-01-04,SKU-0003,448,15822.24,448
2022-01-04,SKU-0004,92,3115.76,92
2022-01-04,SKU-0004,11,639.43,11
2022-01-04,SKU-0005,0,0.0,0
2022-01-04,SKU-0005,390,9010.17,390
2022-01-04,SKU-0006,98,7008.96,98
2022-01-04,SKU-0006,81,2750.76,81
2022-01-04,SKU-0007,96,2468.45,96
2022-01-04,SKU-0007,121,7874.68,121
2022-01-04,SKU-0008,96,2566.08,96
2022-01-04,SKU-0008,44,2018.37,44
2022-01-04,SKU-0009,110,5580.96,110
2022-01-04,SKU-0009,88,3766.93,88
2022-01-04,SKU-0010,77,5642.41,77
2022-01-04,SKU-0010,142,6196.74,142
2022-01-04,SKU-0011,106,9000.04,106
2022-01-04,SKU-0011,48,502.66,48
2022-01-04,SKU-0012,0,0.0,0
2022-01-04,SKU-0012,61,5785.85,61
2022-01-04,SKU-0013,47,635.82,47
2022-01-04,SKU-0013,140,2190.51,140
2022-01-04,SKU-0014,0,0.0,0
2022-01-04,SKU-0014,390,27232.72,390
2022-01-04,SKU-0015,0,0.0,0
2022-01-04,SKU-0015,91,5284.69,91
2022-01-04,SKU-0016,117,10398.08,117
2022-01-04,SKU-0016,32,1835.71,32
2022-01-04,SKU-0017,95,1211.96,95
2022-01-04,SKU-0017,60,3606.12,60
2022-01-04,SKU-0018,181,5699.87,181
2022-01-04,SKU-0018,206,5274.01,206
2022-01-04,SKU-0019,0,0.0,0
2022-01-04,SKU-0019,108,3038.47,108
2022-01-04,SKU-0020,90,12240.18,90
2022-01-04,SKU-0020,349,7493.03,349
2022-01-04,SKU-0001,76,1036.26,76
2022-01-04,SKU-0001,271,17562.97,271
2022-01-04,SKU-0002,122,8047.12,122
2022-01-04,SKU-0002,202,11508.24,202
2022-01-04,SKU-0003,145,14400.68,145
2022-01-04,SKU-0003,34,822.22,34
2022-01-04,SKU-0004,56,1057.08,56
2022-01-04,SKU-0004,165,14719.32,165
2022-01-04,SKU-0005,106,1815.57,106
2022-01-04,SKU-0005,2,46.15,2
2022-01-04,SKU-0006,71,2898.93,71
2022-01-04,SKU-0006,308,5691.84,308
2022-01-04,SKU-0007,0,0.0,0
2022-01-04,SKU-0007,76,3743.53,76
2022-01-04,SKU-0008,174,20591.33,174
2022-01-04,SKU-0008,91,5153.28,91
2022-01-04,SKU-0009,86,2783.18,86
2022-01-04,SKU-0009,113,1323.46,113
2022-01-04,SKU-0010,129,5169.16,129
2022-01-04,SKU-0010,274,14819.43,274
2022-01-04,SKU-0011,114,16198.26,114
2022-01-04,SKU-0011,116,10021.36,116
2022-01-04,SKU-0012,62,4346.94,62
2022-01-04,SKU-0012,5,358.2,5
2022-01-04,SKU-0013,0,0.0,0
2022-01-04,SKU-0013,115,2364.57,115
2022-01-04,SKU-0014,128,9753.6,128
2022-01-04,SKU-0014,79,6741.07,79
2022-01-04,SKU-0015,0,0.0,0
2022-01-04,SKU-0015,223,2953.19,223
2022-01-04,SKU-0016,126,12684.61,126
2022-01-04,SKU-0016,258,4558.09,258
2022-01-04,SKU-0017,63,7845.01,63
2022-01-04,SKU-0017,236,12699.16,236
2022-01-04,SKU-0018,87,8576.81,87
2022-01-04,SKU-0018,309,9267.53,309
2022-01-04,SKU-0019,116,6429.88,116
2022-01-04,SKU-0019,32,1222.4,32
2022-01-04,SKU-0020,0,0.0,0
2022-01-04,SKU-0020,44,3146.46,44
2022-01-04,SKU-0001,0,0.0,0
2022-01-04,SKU-0001,145,2513.07,145
2022-01-04,SKU-0002,133,3293.08,133
2022-01-04,SKU-0002,150,8455.2,150
2022-01-04,SKU-0003,173,25774.58,173
2022-01-04,SKU-0003,40,2018.94,40
2022-01-04,SKU-0004,87,3608.85,87
2022-01-04,SKU-0004,245,18081.0,245
2022-01-04,SKU-0005,92,6772.21,92
2022-01-04,SKU-0005,241,15476.42,241
2022-01-04,SKU-0006,118,4005.33,118
2022-01-04,SKU-0006,138,6935.88,138
2022-01-04,SKU-0007,0,0.0,0
2022-01-04,SKU-0007,152,8170.15,152
2022-01-04,SKU-0008,68,6066.59,68
2022-01-04,SKU-0008,12,401.44,12
2022-01-04,SKU-0009,201,24566.52,201
2022-01-04,SKU-0009,158,10459.6,158
2022-01-04,SKU-0010,0,0.0,0
2022-01-04,SKU-0010,265,5611.91,265
2022-01-04,SKU-0011,0,0.0,0
2022-01-04,SKU-0011,240,12836.4,240
2022-01-04,SKU-0012,80,5848.2,80
2022-01-04,SKU-0012,153,13675.98,153
2022-01-04,SKU-0013,165,2886.84,165
2022-01-04,SKU-0013,68,1334.43,68
2022-01-04,SKU-0014,23,1903.37,23
2022-01-04,SKU-0014,302,16991.73,302
2022-01-04,SKU-0015,68,7061.12,68
2022-01-04,SKU-0015,70,5298.72,70
2022-01-04,SKU-0016,92,9985.45,92
2022-01-04,SKU-0016,92,2363.48,92
2022-01-04,SKU-0017,35,1882.44,35
2022-01-04,SKU-0017,275,6541.7,275
2022-01-04,SKU-0018,123,15253.97,123
2022-01-04,SKU-0018,3,142.85,3
2022-01-04,SKU-0019,80,3818.88,80
2022-01-04,SKU-0019,307,9154.89,307
2022-01-04,SKU-0020,111,16693.79,111
2022-01-04,SKU-0020,62,4577.52,62
2022-01-04,SKU-0001,58,697.74,58
2022-01-04,SKU-0001,195,3386.76,195
2022-01-04,SKU-0002,77,3063.06,77
2022-01-04,SKU-0002,33,1271.56,33
2022-01-04,SKU-0003,43,827.49,43
2022-01-04,SKU-0003,263,7295.62,263
2022-01-04,SKU-0004,82,519.55,82
2022-01-04,SKU-0004,83,5456.75,83
2022-01-04,SKU-0005,183,3101.3,183
2022-01-04,SKU-0005,78,3039.86,78
2022-01-04,SKU-0006,0,0.0,0
2022-01-04,SKU-0006,118,4468.9,118
2022-01-04,SKU-0007,140,10456.53,140
2022-01-04,SKU-0007,147,6776.41,147
2022-01-04,SKU-0008,120,8238.78,120
2022-01-04,SKU-0008,216,10718.78,216
2022-01-04,SKU-0009,160,10006.8,160
2022-01-04,SKU-0009,27,838.36,27
2022-01-04,SKU-0010,102,6835.02,102
2022-01-04,SKU-0010,172,13833.44,172
2022-01-04,SKU-0011,79,6780.57,79
2022-01-04,SKU-0011,78,3053.7,78
2022-01-04,SKU-0012,0,0.0,0
2022-01-04,SKU-0012,196,7605.29,196
2022-01-04,SKU-0013,189,12431.1,189
2022-01-04,SKU-0013,75,2567.21,75
2022-01-04,SKU-0014,76,9176.54,76
2022-01-04,SKU-0014,11,775.96,11
2022-01-04,SKU-0015,66,3245.88,66
2022-01-04,SKU-0015,144,6929.28,144
2022-01-04,SKU-0016,105,3841.95,105
2022-01-04,SKU-0016,200,2734.2,200
2022-01-04,SKU-0017,78,1718.73,78
2022-01-04,SKU-0017,256,7671.81,256
2022-01-04,SKU-0018,69,1145.43,69
2022-01-04,SKU-0018,118,3657.53,118
2022-01-04,SKU-0019,37,4692.71,37
2022-01-04,SKU-0019,244,16590.05,244
2022-01-04,SKU-0020,93,2952.66,93
2022-01-04,SKU-0020,54,3967.22,54
2022-01-05,SKU-0001,129,5762.43,129
2022-01-05,SKU-0001,147,3346.9,147
2022-01-05,SKU-0002,77,3987.52,77
2022-01-05,SKU-0002,220,15748.92,220
2022-01-05,SKU-0003,156,9615.84,156
2022-01-05,SKU-0003,97,7424.53,97
2022-01-05,SKU-0004,38,2168.28,38
2022-01-05,SKU-0004,29,2169.9,29
2022-01-05,SKU-0005,91,4425.19,91
2022-01-05,SKU-0005,192,8856.96,192
2022-01-05,SKU-0006,143,3821.32,143
2022-01-05,SKU-0006,158,9511.6,158
2022-01-05,SKU-0007,97,2797.48,97
2022-01-05,SKU-0007,8,407.74,8
2022-01-05,SKU-0008,57,2002.24,57
2022-01-05,SKU-0008,42,2362.08,42
2022-01-05,SKU-0009,130,10789.74,130
2022-01-05,SKU-0009,5,465.64,5
2022-01-05,SKU-0010,86,8603.14,86
2022-01-05,SKU-0010,93,2425.44,93
2022-01-05,SKU-0011,62,6402.59,62
2022-01-05,SKU-0011,44,2228.36,44
2022-01-05,SKU-0012,111,5491.17,111
2022-01-05,SKU-0012,78,5863.1,78
2022-01-05,SKU-0013,44,1357.84,44
2022-01-05,SKU-0013,57,4748.1,57
2022-01-05,SKU-0014,86,5361.15,86
2022-01-05,SKU-0014,161,1732.52,161
2022-01-05,SKU-0015,40,420.48,40
2022-01-05,SKU-0015,172,7673.95,172
2022-01-05,SKU-0016,140,4891.04,140
2022-01-05,SKU-0016,132,3382.83,132
2022-01-05,SKU-0017,36,580.28,36
2022-01-05,SKU-0017,46,2785.88,46
2022-01-05,SKU-0018,109,5019.23,109
2022-01-05,SKU-0018,17,1491.9,17
2022-01-05,SKU-0019,66,5000.19,66
2022-01-05,SKU-0019,38,1797.78,38
2022-01-05,SKU-0020,0,0.0,0
2022-01-05,SKU-0020,11,329.67,11
2022-01-05,SKU-0001,132,8538.82,132
2022-01-05,SKU-0001,161,7696.44,161
2022-01-05,SKU-0002,81,2370.06,81
2022-01-05,SKU-0002,101,3509.14,101
2022-01-05,SKU-0003,93,7049.4,93
2022-01-05,SKU-0003,263,7285.63,263
2022-01-05,SKU-0004,65,1765.24,65
2022-01-05,SKU-0004,32,2518.64,32
2022-01-05,SKU-0005,107,8643.89,107
2022-01-05,SKU-0005,209,18205.99,209
2022-01-05,SKU-0006,74,4250.41,74
2022-01-05,SKU-0006,24,1292.3,24
2022-01-05,SKU-0007,69,1425.82,69
2022-01-05,SKU-0007,20,1520.19,20
2022-01-05,SKU-0008,86,1516.4,86
2022-01-05,SKU-0008,148,6103.52,148
2022-01-05,SKU-0009,243,18825.7,243
2022-01-05,SKU-0009,100,9211.2,100
2022-01-05,SKU-0010,53,3323.34,53
2022-01-05,SKU-0010,129,9049.61,129
2022-01-05,SKU-0011,206,22422.28,206
2022-01-05,SKU-0011,257,18176.97,257
2022-01-05,SKU-0012,60,2870.28,60
2022-01-05,SKU-0012,262,13261.39,262
2022-01-05,SKU-0013,66,1144.64,66
2022-01-05,SKU-0013,200,4314.6,200
2022-01-05,SKU-0014,171,17245.01,171
2022-01-05,SKU-0014,56,1201.54,56
2022-01-05,SKU-0015,76,5275.92,76
2022-01-05,SKU-0015,24,1002.43,24
2022-01-05,SKU-0016,173,10495.48,173
2022-01-05,SKU-0016,105,6664.56,105
2022-01-05,SKU-0017,52,877.97,52
2022-01-05,SKU-0017,294,3281.19,294
2022-01-05,SKU-0018,120,2000.7,120
2022-01-05,SKU-0018,142,2809.9,142
2022-01-05,SKU-0019,96,5288.45,96
2022-01-05,SKU-0019,55,3331.35,55
2022-01-05,SKU-0020,79,8714.73,79
2022-01-05,SKU-0020,24,333.12,24
2022-01-05,SKU-0001,141,2086.8,141
2022-01-05,SKU-0001,53,4932.18,53
2022-01-05,SKU-0002,154,10162.46,154
2022-01-05,SKU-0002,189,12706.85,189
2022-01-05,SKU-0003,172,18778.79,172
2022-01-05,SKU-0003,146,3759.5,146
2022-01-05,SKU-0004,162,2874.53,162
2022-01-05,SKU-0004,186,11356.42,186
2022-01-05,SKU-0005,69,1097.38,69
2022-01-05,SKU-0005,77,3050.43,77
2022-01-05,SKU-0006,62,1974.2,62
2022-01-05,SKU-0006,225,21107.25,225
2022-01-05,SKU-0007,67,853.25,67
2022-01-05,SKU-0007,66,4555.98,66
2022-01-05,SKU-0008,124,11491.08,124
2022-01-05,SKU-0008,35,722.33,35
2022-01-05,SKU-0009,82,4515.86,82
2022-01-05,SKU-0009,1,11.79,1
2022-01-05,SKU-0010,114,3953.52,114
2022-01-05,SKU-0010,95,1276.51,95
2022-01-05,SKU-0011,243,23749.0,243
2022-01-05,SKU-0011,255,5099.49,255
2022-01-05,SKU-0012,175,14075.6,175
2022-01-05,SKU-0012,132,7234.33,132
2022-01-05,SKU-0013,72,4716.86,72
2022-01-05,SKU-0013,234,15983.6,234
2022-01-05,SKU-0014,0,0.0,0
2022-01-05,SKU-0014,42,1534.68,42
2022-01-05,SKU-0015,90,8473.5,90
2022-01-05,SKU-0015,25,2170.0,25
2022-01-05,SKU-0016,152,11425.08,152
2022-01-05,SKU-0016,30,773.42,30
2022-01-05,SKU-0017,90,11602.8,90
2022-01-05,SKU-0017,28,812.84,28
2022-01-05,SKU-0018,86,8425.94,86
2022-01-05,SKU-0018,38,3164.43,38
2022-01-05,SKU-0019,106,5563.41,106
2022-01-05,SKU-0019,149,4645.82,149
2022-01-05,SKU-0020,146,7835.82,146
2022-01-05,SKU-0020,192,11290.75,192
2022-01-05,SKU-0001,88,651.2,88
2022-01-05,SKU-0001,198,10260.76,198
2022-01-05,SKU-0002,87,2053.2,87
2022-01-05,SKU-0002,83,3586.93,83
2022-01-05,SKU-0003,54,5905.87,54
2022-01-05,SKU-0003,97,6107.51,97
2022-01-05,SKU-0004,60,2430.66,60
2022-01-05,SKU-0004,173,8393.35,173
2022-01-05,SKU-0005,157,11329.43,157
2022-01-05,SKU-0005,69,5471.42,69
2022-01-05,SKU-0006,55,1263.68,55
2022-01-05,SKU-0006,256,16883.58,256
2022-01-05,SKU-0007,81,2171.53,81
2022-01-05,SKU-0007,246,19394.64,246
2022-01-05,SKU-0008,74,5291.89,74
2022-01-05,SKU-0008,332,12323.67,332
2022-01-05,SKU-0009,115,8838.44,115
2022-01-05,SKU-0009,325,29094.0,325
2022-01-05,SKU-0010,218,5108.18,218
2022-01-05,SKU-0010,53,683.17,53
2022-01-05,SKU-0011,146,7640.84,146
2022-01-05,SKU-0011,17,1497.1,17
2022-01-05,SKU-0012,83,7408.91,83
2022-01-05,SKU-0012,223,5614.25,223
2022-01-05,SKU-0013,83,1636.14,83
2022-01-05,SKU-0013,95,8504.4,95
2022-01-05,SKU-0014,46,4130.0,46
2022-01-05,SKU-0014,225,9799.2,225
2022-01-05,SKU-0015,53,4529.99,53
2022-01-05,SKU-0015,216,3993.3,216
2022-01-05,SKU-0016,83,7130.7,83
2022-01-05,SKU-0016,324,19699.2,324
2022-01-05,SKU-0017,114,14975.04,114
2022-01-05,SKU-0017,75,4287.11,75
2022-01-05,SKU-0018,106,12503.76,106
2022-01-05,SKU-0018,158,2574.53,158
2022-01-05,SKU-0019,54,1745.55,54
2022-01-05,SKU-0019,55,2020.48,55
2022-01-05,SKU-0020,99,10179.63,99
2022-01-05,SKU-0020,131,2968.13,131
2022-01-05,SKU-0001,163,1918.84,163
2022-01-05,SKU-0001,74,2395.82,74
2022-01-05,SKU-0002,86,3465.8,86
2022-01-05,SKU-0002,59,1316.44,59
2022-01-05,SKU-0003,71,1855.66,71
2022-01-05,SKU-0003,150,11696.4,150
2022-01-05,SKU-0004,106,668.75,106
2022-01-05,SKU-0004,135,5805.2,135
2022-01-05,SKU-0005,35,273.52,35
2022-01-05,SKU-0005,79,3683.45,79
2022-01-05,SKU-0006,121,5436.65,121
2022-01-05,SKU-0006,62,767.56,62
2022-01-05,SKU-0007,127,8842.25,127
2022-01-05,SKU-0007,130,5098.08,130
2022-01-05,SKU-0008,117,5964.02,117
2022-01-05,SKU-0008,74,1851.48,74
2022-01-05,SKU-0009,74,4063.71,74
2022-01-05,SKU-0009,16,851.47,16
2022-01-05,SKU-0010,144,5785.56,144
2022-01-05,SKU-0010,342,14003.19,342
2022-01-05,SKU-0011,0,0.0,0
2022-01-05,SKU-0011,48,607.85,48
2022-01-05,SKU-0012,66,7342.43,66
2022-01-05,SKU-0012,224,19889.86,224
2022-01-05,SKU-0013,37,2477.89,37
2022-01-05,SKU-0013,64,2165.12,64
2022-01-05,SKU-0014,60,6417.12,60
2022-01-05,SKU-0014,322,24998.15,322
2022-01-05,SKU-0015,105,4289.35,105
2022-01-05,SKU-0015,264,20388.46,264
2022-01-05,SKU-0016,92,2633.78,92
2022-01-05,SKU-0016,343,15972.82,343
2022-01-05,SKU-0017,71,2637.65,71
2022-01-05,SKU-0017,15,1060.48,15
2022-01-05,SKU-0018,34,336.34,34
2022-01-05,SKU-0018,90,4297.86,90
2022-01-05,SKU-0019,84,8919.29,84
2022-01-05,SKU-0019,143,7523.94,143
2022-01-05,SKU-0020,65,1342.12,65
2022-01-05,SKU-0020,36,1545.12,36
2022-01-06,SKU-0001,98,8234.94,98
2022-01-06,SKU-0001,37,3200.41,37
2022-01-06,SKU-0002,86,3834.22,86
2022-01-06,SKU-0002,230,10883.6,230
2022-01-06,SKU-0003,97,5791.63,97
2022-01-06,SKU-0003,58,2541.79,58
2022-01-06,SKU-0004,41,2358.52,41
2022-01-06,SKU-0004,305,10815.91,305
2022-01-06,SKU-0005,71,3522.81,71
2022-01-06,SKU-0005,120,4508.4,120
2022-01-06,SKU-0006,130,5210.01,130
2022-01-06,SKU-0006,2,166.8,2
2022-01-06,SKU-0007,110,3128.4,110
2022-01-06,SKU-0007,35,3295.74,35
2022-01-06,SKU-0008,84,3805.66,84
2022-01-06,SKU-0008,171,5294.16,171
2022-01-06,SKU-0009,152,13722.41,152
2022-01-06,SKU-0009,195,9255.48,195
2022-01-06,SKU-0010,37,4397.08,37
2022-01-06,SKU-0010,97,2785.99,97
2022-01-06,SKU-0011,96,9781.2,96
2022-01-06,SKU-0011,177,8607.86,177
2022-01-06,SKU-0012,100,7524.95,100
2022-01-06,SKU-0012,1,63.21,1
2022-01-06,SKU-0013,142,4077.25,142
2022-01-06,SKU-0013,181,9272.99,181
2022-01-06,SKU-0014,138,11652.17,138
2022-01-06,SKU-0014,100,4198.5,100
2022-01-06,SKU-0015,71,1180.73,71
2022-01-06,SKU-0015,1,92.22,1
2022-01-06,SKU-0016,71,2451.81,71
2022-01-06,SKU-0016,429,10915.05,429
2022-01-06,SKU-0017,78,1701.65,78
2022-01-06,SKU-0017,26,557.48,26
2022-01-06,SKU-0018,123,6676.32,123
2022-01-06,SKU-0018,176,12917.52,176
2022-01-06,SKU-0019,72,7524.68,72
2022-01-06,SKU-0019,15,1370.71,15
2022-01-06,SKU-0020,157,18316.72,157
2022-01-06,SKU-0020,2,159.52,2
2022-01-06,SKU-0001,128,11448.32,128
2022-01-06,SKU-0001,81,2083.48,81
2022-01-06,SKU-0002,69,1954.91,69
2022-01-06,SKU-0002,23,954.82,23
2022-01-06,SKU-0003,97,6113.62,97
2022-01-06,SKU-0003,65,3948.75,65
2022-01-06,SKU-0004,110,3743.19,110
2022-01-06,SKU-0004,62,3443.29,62
2022-01-06,SKU-0005,55,3729.82,55
2022-01-06,SKU-0005,76,1226.41,76
2022-01-06,SKU-0006,115,7109.42,115
2022-01-06,SKU-0006,136,6359.22,136
2022-01-06,SKU-0007,85,2019.6,85
2022-01-06,SKU-0007,255,10068.16,255
2022-01-06,SKU-0008,77,1546.78,77
2022-01-06,SKU-0008,244,14728.57,244
2022-01-06,SKU-0009,113,4604.47,113
2022-01-06,SKU-0009,173,6374.36,173
2022-01-06,SKU-0010,91,8178.17,91
2022-01-06,SKU-0010,330,18257.74,330
2022-01-06,SKU-0011,152,11200.58,152
2022-01-06,SKU-0011,95,5247.04,95
2022-01-06,SKU-0012,70,4531.97,70
2022-01-06,SKU-0012,144,5902.92,144
2022-01-06,SKU-0013,108,2419.31,108
2022-01-06,SKU-0013,350,15567.3,350
2022-01-06,SKU-0014,33,3240.93,33
2022-01-06,SKU-0014,240,15559.08,240
2022-01-06,SKU-0015,117,8773.83,117
2022-01-06,SKU-0015,210,3697.68,210
2022-01-06,SKU-0016,30,2141.1,30
2022-01-06,SKU-0016,59,4339.57,59
2022-01-06,SKU-0017,33,560.54,33
2022-01-06,SKU-0017,57,1535.01,57
2022-01-06,SKU-0018,86,2597.2,86
2022-01-06,SKU-0018,57,4510.7,57
2022-01-06,SKU-0019,139,13014.57,139
2022-01-06,SKU-0019,283,10862.96,283
2022-01-06,SKU-0020,88,10675.37,88
2022-01-06,SKU-0020,203,18175.0,203
2022-01-06,SKU-0001,77,1396.01,77
2022-01-06,SKU-0001,170,13912.46,170
2022-01-06,SKU-0002,138,7379.96,138
2022-01-06,SKU-0002,30,1328.64,30
2022-01-06,SKU-0003,118,10408.48,118
2022-01-06,SKU-0003,180,3852.54,180
2022-01-06,SKU-0004,82,1116.84,82
2022-01-06,SKU-0004,211,12299.61,211
2022-01-06,SKU-0005,54,1052.16,54
2022-01-06,SKU-0005,243,20263.77,243
2022-01-06,SKU-0006,112,4291.11,112
2022-01-06,SKU-0006,7,76.79,7
2022-01-06,SKU-0007,160,3137.28,160
2022-01-06,SKU-0007,9,105.93,9
2022-01-06,SKU-0008,107,10960.92,107
2022-01-06,SKU-0008,231,4331.71,231
2022-01-06,SKU-0009,130,5403.84,130
2022-01-06,SKU-0009,11,174.02,11
2022-01-06,SKU-0010,81,2776.76,81
2022-01-06,SKU-0010,18,849.15,18
2022-01-06,SKU-0011,174,21455.77,174
2022-01-06,SKU-0011,144,7556.98,144
2022-01-06,SKU-0012,72,7479.36,72
2022-01-06,SKU-0012,26,1441.67,26
2022-01-06,SKU-0013,121,9294.62,121
2022-01-06,SKU-0013,61,4579.21,61
2022-01-06,SKU-0014,111,9513.7,111
2022-01-06,SKU-0014,80,3617.6,80
2022-01-06,SKU-0015,59,4851.69,59
2022-01-06,SKU-0015,476,9834.16,476
2022-01-06,SKU-0016,87,7595.1,87
2022-01-06,SKU-0016,316,13003.4,316
2022-01-06,SKU-0017,82,10996.2,82
2022-01-06,SKU-0017,162,12159.72,162
2022-01-06,SKU-0018,50,6359.3,50
2022-01-06,SKU-0018,51,536.34,51
2022-01-06,SKU-0019,62,3370.32,62
2022-01-06,SKU-0019,37,1810.58,37
2022-01-06,SKU-0020,108,8832.24,108
2022-01-06,SKU-0020,63,5985.0,63
2022-01-06,SKU-0001,85,835.38,85
2022-01-06,SKU-0001,101,1362.29,101
2022-01-06,SKU-0002,191,3106.42,191
2022-01-06,SKU-0002,105,2121.0,105
2022-01-06,SKU-0003,46,6023.7,46
2022-01-06,SKU-0003,134,4890.87,134
2022-01-06,SKU-0004,70,2047.5,70
2022-01-06,SKU-0004,50,3743.55,50
2022-01-06,SKU-0005,72,4315.68,72
2022-01-06,SKU-0005,220,16598.78,220
2022-01-06,SKU-0006,122,4590.86,122
2022-01-06,SKU-0006,260,18502.38,260
2022-01-06,SKU-0007,70,1871.1,70
2022-01-06,SKU-0007,80,4634.88,80
2022-01-06,SKU-0008,89,8300.27,89
2022-01-06,SKU-0008,167,2089.42,167
2022-01-06,SKU-0009,220,24642.86,220
2022-01-06,SKU-0009,166,12717.34,166
2022-01-06,SKU-0010,88,2292.4,88
2022-01-06,SKU-0010,49,4308.13,49
2022-01-06,SKU-0011,93,4657.07,93
2022-01-06,SKU-0011,26,1143.12,26
2022-01-06,SKU-0012,61,6180.37,61
2022-01-06,SKU-0012,73,5683.05,73
2022-01-06,SKU-0013,98,1461.92,98
2022-01-06,SKU-0013,257,5993.24,257
2022-01-06,SKU-0014,56,9181.2,56
2022-01-06,SKU-0014,50,3224.48,50
2022-01-06,SKU-0015,81,9348.21,81
2022-01-06,SKU-0015,49,3781.4,49
2022-01-06,SKU-0016,77,7471.23,77
2022-01-06,SKU-0016,24,1659.95,24
2022-01-06,SKU-0017,74,5911.53,74
2022-01-06,SKU-0017,192,6081.22,192
2022-01-06,SKU-0018,44,5715.07,44
2022-01-06,SKU-0018,47,4263.18,47
2022-01-06,SKU-0019,80,5102.4,80
2022-01-06,SKU-0019,325,8730.8,325
2022-01-06,SKU-0020,37,4284.97,37
2022-01-06,SKU-0020,150,3512.4,150
2022-01-06,SKU-0001,95,1386.05,95
2022-01-06,SKU-0001,195,5787.99,195
2022-01-06,SKU-0002,84,2500.51,84
2022-01-06,SKU-0002,35,2911.23,35
2022-01-06,SKU-0003,111,3480.9,111
2022-01-06,SKU-0003,96,5196.1,96
2022-01-06,SKU-0004,162,1230.55,162
2022-01-06,SKU-0004,219,12848.07,219
2022-01-06,SKU-0005,82,1138.73,82
2022-01-06,SKU-0005,14,586.99,14
2022-01-06,SKU-0006,198,13864.85,198
2022-01-06,SKU-0006,14,659.12,14
2022-01-06,SKU-0007,130,13514.8,130
2022-01-06,SKU-0007,39,1822.08,39
2022-01-06,SKU-0008,79,5210.72,79
2022-01-06,SKU-0008,162,13279.14,162
2022-01-06,SKU-0009,87,7002.37,87
2022-01-06,SKU-0009,70,3260.6,70
2022-01-06,SKU-0010,80,4455.12,80
2022-01-06,SKU-0010,64,2721.28,64
2022-01-06,SKU-0011,100,5080.5,100
2022-01-06,SKU-0011,83,6450.34,83
2022-01-06,SKU-0012,52,6692.4,52
2022-01-06,SKU-0012,171,9870.12,171
2022-01-06,SKU-0013,185,11252.44,185
2022-01-06,SKU-0013,101,8552.02,101
2022-01-06,SKU-0014,58,8932.81,58
2022-01-06,SKU-0014,128,3147.01,128
2022-01-06,SKU-0015,144,7400.16,144
2022-01-06,SKU-0015,7,230.32,7
2022-01-06,SKU-0016,51,1522.3,51
2022-01-06,SKU-0016,15,1246.82,15
2022-01-06,SKU-0017,103,3707.54,103
2022-01-06,SKU-0017,250,10588.88,250
2022-01-06,SKU-0018,71,1901.38,71
2022-01-06,SKU-0018,192,6694.46,192
2022-01-06,SKU-0019,37,4732.95,37
2022-01-06,SKU-0019,149,6355.3,149
2022-01-06,SKU-0020,105,3302.72,105
2022-01-06,SKU-0020,7,520.41,7
2022-01-07,SKU-0001,92,5470.6,92
2022-01-07,SKU-0001,107,5199.24,107
2022-01-07,SKU-0002,96,5061.31,96
2022-01-07,SKU-0002,115,8829.58,115
2022-01-07,SKU-0003,51,1865.78,51
2022-01-07,SKU-0003,32,2018.24,32
2022-01-07,SKU-0004,65,6452.55,65
2022-01-07,SKU-0004,307,2802.6,307
2022-01-07,SKU-0005,64,3226.75,64
2022-01-07,SKU-0005,92,2317.07,92
2022-01-07,SKU-0006,85,3927.0,85
2022-01-07,SKU-0006,23,512.99,23
2022-01-07,SKU-0007,87,1960.63,87
2022-01-07,SKU-0007,429,19486.47,429
2022-01-07,SKU-0008,108,4794.5,108
2022-01-07,SKU-0008,64,1945.09,64
2022-01-07,SKU-0009,94,8623.7,94
2022-01-07,SKU-0009,242,11688.6,242
2022-01-07,SKU-0010,36,3927.19,36
2022-01-07,SKU-0010,20,1101.4,20
2022-01-07,SKU-0011,59,9152.96,59
2022-01-07,SKU-0011,102,6782.18,102
